id,name,categories,lat,long,num_checkins,num_likes,price,rating,num_ratings,url_venue,url_foursquare
4f7891b0e4b0b009ef5f45b6,Lake Merced Run Loop,Trail,37.71346282509337,-122.48560584679014,0,42,,8.3,53,,http://4sq.com/Hecp6Q
594ee0329411f252d310fa8f,Nice One Flower Shop,Flower Shop,37.721402,-122.447459,0,0,,,,,http://4sq.com/2s3r5cG
45e981baf964a5207f431fe3,Fort Funston,"Park, National Park",37.714986930252145,-122.50263342459404,0,408,,9.5,487,,http://4sq.com/54DuES
4aca8a43f964a5204ac220e3,Sunset Recreation Center,Playground,37.75731019538717,-122.48707205678623,0,19,,8.7,23,,http://4sq.com/cl17up
4e815cff6c2593aa89a6e68a,Artichoke Joe's Casino,Professional & Other Places,37.7578720079235,-122.49306162632091,0,0,,,,,http://4sq.com/r6fL59
4ecdd865cc219860f48e8e28,San Jose & Geneva,Road,37.72103305247796,-122.44679293185426,0,0,,,,,http://4sq.com/uXM14j
4e8c6c74f5b91e22557c4883,MUNI Bus Stop - Clayton & Corbett,Bus Stop,37.758687981229656,-122.44601726531982,0,0,,,,,http://4sq.com/ngGuMB
50b3b3a1e4b02d25ae922ff3,Iron Alley Steps,Other Great Outdoors,37.75831315255747,-122.4444900785365,0,1,,,,,http://4sq.com/Tps3qB
4b69dd09f964a520e5b82be3,Bank of America,"Bank, Financial or Legal Service",37.79353745478124,-122.39746625179278,0,0,,6.2,3,https://www.bankofamerica.com,http://4sq.com/8Xr0FN
4cdddc13f8a4a143ebf7d2bc,Ubergizmo HQ,,37.758075,-122.394093,0,0,,,,,http://4sq.com/aRRGY9
4e59dce3d164da2b27695a3e,The Doghouse,Bed & Breakfast,37.75867402553558,-122.44506776332855,0,0,,,,,http://4sq.com/o4GQEn
52d6df5311d24f844b461f79,Free STD Clinics,Medical Center,37.722086,-122.439806,0,0,,,,http://www.freestdclinics.org/std-testing/san-francisco-california-1000-cayuga-ave-rm-156-94112,http://4sq.com/LGFFNE
4ca7d700b0b8236a81b7ade6,29th and Judah,,37.75925711,-122.49462831,0,0,,,,,http://4sq.com/cD5k1l
4c263f3aa852c928df41e66c,Joes House,General Travel,37.75851309299469,-122.49810039997101,0,0,,,,,http://4sq.com/9O79x6
5bc3e03a38f2160025e5beb9,Hang Out Spot,"Cantonese Restaurant, Cha Chaan Teng",37.753487,-122.49008,0,2,,,,,https://4sq.com/2ROdJdp
505255dfe4b0ccc9e0fda3dd,608 Missouri,Residential Building (Apartment / Condo),37.758717,-122.396258,0,0,,,,,http://4sq.com/RV1zMc
4e0edc1652b1b27c1b8b255e,Outer Sunset,Neighborhood,37.75444400706153,-122.49592441561677,0,58,,,,http://www.city-data.com/neighborhood/Outer-Sunset-San-Francisco-CA.html,http://4sq.com/lYyjKL
50204a9ae4b0966ff48f9aa1,Curtis E. Green Light Rail Center,Light Rail Station,37.720986401202126,-122.44678740271067,0,1,,,,,http://4sq.com/PATxCI
58f142b0149946327afacaa0,Segment,"Tech Startup, Office",37.793740650310426,-122.39741601404205,0,2,,,,,http://4sq.com/2ozI5ns
4db6f4f4fa8c3502411c16b9,Beach Yard,Light Rail Station,37.720689,-122.4467,0,0,,,,,http://4sq.com/ifYSC9
5a49766bb8fd9d266f8069b2,Geneva Community Garden,Garden,37.720253,-122.44513,0,0,,,,,http://4sq.com/2CpfjNP
4b3d9b6cf964a520c39525e3,House of Nails,Nail Salon,37.758358,-122.398833,0,0,,,,,http://4sq.com/cWzyXz
4b2af328f964a520b1b224e3,655 John Muir Dr.,Building,37.71459,-122.49164,0,0,,,,,http://4sq.com/djMyoT
